,X,Y
0,-2.5080431181514204,7.864080519829377
1,0.46661789679484156,3.8657130258372034
2,-2.9406262122202587,8.56480636192202
3,-2.899946564172801,1.8501402503140163
4,2.34438802671169,1.3105344803841115
5,0.8730512267529372,4.714385829386762
6,0.8403203778681743,5.440678690051085
7,1.6628785232832413,-2.14847939486199
8,0.8581060334179254,3.6236091234515397
9,-0.7218357408857594,4.691067802843453
10,-2.9124287599123235,7.7088906840022045
11,2.5539577963427056,1.9456358159059897
12,-1.8037270079957937,4.041787566947562
13,-1.2933690784394851,7.914581739571129
14,1.1224784799264396,2.1409830443930917
15,-2.892066890447074,4.86498090415348
16,-2.4232737357740857,0.9551502521923707
17,-1.2101377745667499,7.256541875698386
18,0.4334086025297773,4.719837373709815
19,2.611230201142676,1.7901375472694672
20,-0.6376277690114565,4.091047047234421
21,-0.3891515819606196,7.025833439601481
22,2.422812417455147,1.0879752175318766
23,0.6103273223595063,-0.3128793341854148
24,0.05105180593396286,1.2745401807888297
25,-2.2468445453638,2.0243078590189314
26,2.0318444164114258,1.976858388050426
27,1.500957894861577,0.4270260017831454
28,1.8523706806662108,0.7877808806286231
29,-2.0071530482168307,3.8539898114428204
30,2.725837971743788,0.19015796242735994
31,1.1327766165118707,4.535968363648665
32,-1.4565408778411466,9.409831253117165
33,-0.5601360020554452,3.4259501707246005
34,0.14227819232778782,6.194111406818565
35,3.139506027827185,5.640315276884782
36,-1.737980797119177,7.556163346363222
37,2.102906000653002,3.2238558190849664
38,-0.12235849828219347,3.0643230318113726
39,-0.8494418438754937,2.9697026508155444
40,1.3151742037624397,6.324830888933187
41,-0.17119857386460735,3.8659672827039557
42,0.6070882406040514,4.064408149872464
43,-1.5661720042598586,1.9689494504833593
44,-1.9721844788047522,6.71583178196114
45,0.622838329789296,2.6873131387973572
46,1.256711783862791,3.3106637165188095
47,-0.9291373746598679,8.142724796147185
48,-1.4717326584416737,3.2168597174521403
49,0.06750683258744195,3.8794697064704886
50,3.280138085626538,0.962519766281513
51,2.128601643329615,5.383405919485211
52,0.8425685188780558,5.3815311334246525
53,-1.311938422595812,3.015101493336041
54,-1.5194631146363142,6.5182852268358
55,1.3772417398684276,2.195509450589036
56,-0.6539282684195495,4.7665695829741646
57,-0.18108518064435852,3.9914950763226966
58,-1.6051273027717488,8.381117339111622
59,-0.39772509122271205,6.996335825042321
60,-0.1843365372288588,1.2991627150282243
61,1.5225647294533236,1.988413394372437
62,-1.7003679102947844,2.407852721577506
63,-2.152461048331159,3.9100190898516285
64,-0.0935515103399136,3.3362802726423153
65,0.7185081971885896,7.639226050698052
66,2.2954069548480707,3.4213685088984715
67,-1.137810044356185,4.088923325953611
68,-1.780249584157312,6.879201593209311
69,-1.3085433083852693,8.113541063609539
70,-1.1430236376868743,7.743800607541211
71,-1.0209098246026693,9.449709562921822
72,-0.4302781674913445,7.556545740538354
73,0.13370354667260864,1.5012787789074822
74,0.7856165849650957,3.9089378134149397
75,-1.0330153071065387,6.829094493963044
76,0.8186030623826792,6.560510824746599
77,-0.26461957895697075,7.749845061411097
78,-2.730639205421685,3.3349257643007264
79,2.996185136007991,1.3028677402608249
80,-0.009240659137655594,2.8319523199848033
81,-1.5767197372875836,4.957405922888751
82,1.5547915762753735,4.653441784441564
83,0.6226705216453814,2.827638411667372
84,1.601463480380877,1.3009282001011837
85,-1.6829021594502458,4.910106851807771
86,0.163123796502041,2.577504725116713
87,2.075929674433608,4.959051058170988
88,-2.6363815668580504,2.370364160653691
89,-1.394992257434493,0.9373166702641831
90,-1.8912083280990406,7.985575242647723
91,-2.570033511257261,2.0608040726619583
92,-3.4192659065392466,2.74006911763011
93,-2.0225508552329545,7.566070237190353
94,0.23666982395380387,5.711569997596035
95,-2.390157193949997,6.524489645200382
96,-0.6955529552371371,3.405854943996127
97,-0.008144676258325267,1.7467217998830424
98,1.1312175042434114,4.681949847050563
99,1.7907899010343615,4.36271291663002
100,2.4147719210038883,0.7530968430042009
101,-0.7624065601883718,2.6495095261237416
102,1.5903494488925753,5.225993999014917
103,1.6071021587521699,0.24832573220754872
104,0.9369872603189995,3.1356938297071926
105,-2.151931403906577,2.5274895673476148
106,0.6653839068480234,4.401187493717173
107,0.4923736711491806,7.541974960752217
108,-0.7952450861915129,2.85239388618864
109,1.1162859487550927,1.9146846513511815
110,0.17286041437265398,3.6142375496981893
111,1.1845450566233553,5.2804263639321025
112,-1.31705453529885,1.6772576617768953
113,-1.3970219269798294,7.931464220611364
114,-0.7560670528169687,3.1610504767356145
115,-0.7581333688224304,2.496554674008442
116,1.2561946775897332,4.205636937805432
117,-2.3871664651794244,3.2461835563338783
118,-0.3089062957083022,0.9179978416431801
119,1.7936220757219772,0.7154188761479939
120,1.2377744238166515,-0.5036836331013737
121,-2.2888550048312952,7.519856892255736
122,-1.3196332662482868,3.225614836012555
123,0.28122779735707004,3.354520735962416
124,0.20635400410117866,4.843036518740207
125,2.5843127597673097,1.3202922816467626
126,0.5411165268248577,6.153051055927731
127,-0.3671246776465179,8.86844921016154
128,-1.4593871560475806,3.6954863992360347
129,1.6936682406512582,1.9622487960657886
130,1.2069469986276453,0.5719941911177626
131,1.762598040655471,3.837368230712447
132,-1.7338487237791964,2.239786800546876
133,1.616401604644087,2.686831283137556
134,-0.02394526884306969,2.7590162306707784
135,0.5913902693652195,4.398138916765464
136,-1.3653447459837373,4.481287006362052
137,0.7912164075371535,3.4961388398320343
